Student_ID,Name,Email,Phone,Skills,Qualification,Location_Preferences,Sector_Interests,Social_Category,Past_Internship_Participation,Preferred_Job_Type,Experience
S00656,Victoria Johnson,mmiller_at_example.com,8717198743,"['Robotics', 'AI/ML', 'Animation', 'Game Development']",B.Tech CSE,['Hyderabad'],"['AI/ML', 'Blockchain']",EWS,False,Part-time,19
S00657,Charles Martin,shurley@example.com,7263305966,"['Blockchain', 'Tableau', 'AI/ML', 'Cybersecurity', 'Public Policy', 'SQL', 'Animation', 'Basket Weaving']",MCA,,['Data Science'],General,True,Remote,52
S00658,Destiny Williams,cwatson@example.com,7121183649,"['C++', 'Java', 'Python']",,,['Finance'],OBC,True,Part-time,22
S00659,Amber Hunter,nelsonthomas@example.org,9294575400,"['Cloud Computing', 'Robotics', 'Excel']",,,,General,True,Remote,55
S00660,Christopher Holt,krogers@example.org,8850105467,"['Game Development', 'Blockchain', 'Finance']",M.Tech CS,"['Kolkata', 'Bangalore']","['Finance', 'UI/UX']",General,True,Part-time,49
S00661,Pagie Sweeney,pearsonsharon@example.net,7351088389,"['MS Office', 'Kubernetes']",B.Tech ECE,['Pune'],['Software'],SC,True,Internship,32
S00662,Renee Martin,jorgephelps@example.net,9696524516,"['Python', 'AI/ML', 'Data Science', 'Robotics', 'C++']",B.Sc Physics,['Jaipur'],,General,False,Full-time,36
S00663,John Mclaughlin,boneill@example.com,9808266402,"['Sound Engineering', 'Branding', 'Public Policy', 'Python']",Btech ME,,,General,True,Full-time,55
S00664,Jeffrey Burton,harrisalexandra@example.org,6036585067,"['Web Development', 'Robotics', 'Kubernetes']",,,,OBC,False,Internship,38
S00665,Claire Graham,gthornton_at_example.net,6701080533,"['Cybersecurity', 'AI/ML', 'C++', 'Branding', 'Figma', 'Sound Engineering']",B.Tech CSE,"['Mumbai', 'Jaipur']",,ST,True,Part-time,54
S00666,Melissa Farley,pattersondana@example.org,8252127780,"['MS Office', 'Cloud Computing']",,,,OBC,True,Internship,3
S00667,Earl Jones,katrina37@example.org,6477040786,"['Data Science', 'Cloud Computing', 'Java']",M.Tech CS,"['Jaipur', 'Hyderabad']",,ST,False,Remote,37
S00668,Timothy Garrett,christopher33@example.net,9863933774,"['C++', 'Excel', 'Web Development', 'SQL']",,,,General,False,Internship,58
S00669,Zachary Duncan,emma36@example.org,6530903017,"['IoT', 'MS Office', 'Cloud Computing']",Btech ME,,,General,True,Remote,51
S00670,Michael Reyes,kevinrivas@example.net,7893518229,"['Communication', 'Web Development', 'Robotics', 'Kubernetes']",B.Sc Maths,"['Kolkata', 'Mumbai']","['Cybersecurity', 'Blockchain', 'Software']",OBC,False,Internship,54
S00671,Mark Williams,juanmoss@example.com,7152088904,"['AI/ML', 'AWS', 'UI/UX']",B.Sc Maths,"['Mumbai', 'Ahmedabad']","['IoT', 'Data Science', 'Web Development']",EWS,False,Remote,8
S00672,James Lewis,thenderson@example.net,6547271326,"['Kubernetes', 'UI/UX', 'Game Development', 'AI/ML']",B.Tech CSE,['Bangalore'],,SC,True,Remote,14
S00673,Rebecca Rodriguez,maryjenkins@example.com,6276116769,"['SQL', 'Finance', 'Figma', 'AI/ML', 'Kubernetes']",B.Sc IT,['Hyderabad'],['Finance'],SC,False,Internship,54
S00674,Scott Martinez,suzanne82@example.com,7934164229,"['Blockchain', 'Figma', 'Cloud Computing', 'AI/ML', 'Sound Engineering', 'C++', 'IoT']",B.Sc IT,"['Jaipur', 'Pune']",,SC,True,Remote,35
S00675,Leslie Cain,hjohnson@example.org,927041344,"['AWS', 'Robotics', 'Tableau']",B.Tech CSE,,"['Cybersecurity', 'UI/UX']",OBC,True,Full-time,18
S00676,Jennifer Duncan,wmiller@example.org,8873722441,"['Cloud Computing', 'AWS', 'Sound Engineering', 'Cybersecurity', 'AI/ML', 'IT Support', 'Basket Weaving']",B.Tech ME,,,OBC,False,Full-time,38
S00677,Matthew Obrien!,jgood@example.com,7804888719,"['Animation', 'Game Development', 'Kubernetes', 'Branding', 'Figma']",B.Sc Physics,"['Bangalore', 'Pune']","['UI/UX', 'Cybersecurity']",ST,True,Internship,2
S00678,Jonathan Parsons,jrobbins@example.com,6892721862,"['IoT', 'Cloud Computing', 'SQL']",B.Sc Maths,,['Blockchain'],SC,False,Internship,2
S00679,Rebecca Livingston,richard22@example.org,8219649539,"['IoT', 'Cloud Computing', 'Robotics', 'Python']",B.Sc Physics,['Ahmedabad'],"['UI/UX', 'Software']",EWS,True,Full-time,33
S00680,Michael Cruz,michael18@example.com,6007361192,"['AI/ML', 'Java']",B.Sc IT,"['Delhi', 'Pune']","['Software', 'Cybersecurity']",EWS,True,Remote,52
S00681,Jerry Carter,jpowell@example.com,7185765253,"['C++', 'Branding', 'Python', 'Tableau']",,['Mumbai'],,SC,True,Remote,12
S00682,Donna Schwartz,hillkristen@example.org,6903053940,"['SQL', 'IoT', 'C++']",,,,ST,False,Full-time,16
S00683,Melinda Hill1,cooleymary@example.org,7109715463,"['Web Development', 'SQL']",B.Tech CSE,['Pune'],"['Data Science', 'Cloud Computing', 'Cybersecurity']",EWS,True,Full-time,18
S00684,Brian Ford,qwilson@example.org,7894847332,"['IT Support', 'Kubernetes', 'Tableau', 'AWS', 'SQL', 'Quantum Mechanics']",B.Tech CSE,['Delhi'],"['Web Development', 'Blockchain', 'UI/UX']",ST,True,Full-time,40
S00685,Evan Cardenas,sday@example.net,9071029271,"['C++', 'SQL']",B.Tech CSE,['Ahmedabad'],['Web Development'],SC,True,Internship,39
S00686,Jeffrey Mercer,maldonadonicole@example.org,8797690383,"['Public Policy', 'AI/ML', 'IT Support', 'Figma', 'Branding', 'UI/UX', 'Data Science', 'Quantum Mechanics']",M.Tech CS,"['Bangalore', 'Pune']","['Cloud Computing', 'Finance']",SC,False,Internship,2
S00687,Bryan Ruiz?,iturner@example.org,63374656149,"['Data Science', 'IoT']",Btech IT,['Chennai'],['Cloud Computing'],OBC,True,Part-time,42
S00688,Jack Hill,john71@example.org,8165482267,"['Tableau', 'Animation', 'Python', 'React', 'Basket Weaving']",MCA,['Mumbai'],"['Cybersecurity', 'Blockchain']",SC,True,Remote,60
S00689,Deborah Perez,michael52@example.org,7825948623,"['IT Support', 'Tableau', 'Finance', 'Public Policy']",M.Tech CS,"['Bangalore', 'Jaipur']",,OBC,False,Remote,29
S00690,David Sparks,jonessamantha@example.com,7137099721,"['Finance', 'UI/UX', 'IT Support', 'Kubernetes', 'Animation', 'Python']",M.Tech CS,,,OBC,False,Internship,38
S00691,Cheryl Perry,christopher72@example.org,9266159542,"['Java', 'IoT', 'Robotics', 'Excel']",B.Sc Maths,,"['Cybersecurity', 'Blockchain', 'Cloud Computing']",OBC,False,Full-time,10
S00692,Aaron Harvey,nicholassteele@example.net,9804401139,"['Game Development', 'Figma', 'Branding', 'Customer Support', 'Python', 'Cybersecurity', 'AI/ML']",,"['Chennai', 'Mumbai']","['Web Development', 'Software', 'IoT']",OBC,False,Internship,37
S00693,Stephen Lewis!,ramseytyler@example.com,7874361899,"['Web Development', 'AI/ML', 'Kubernetes', 'Python']",B.Sc Maths,,"['Software', 'IoT', 'UI/UX']",OBC,True,Internship,11
S00694,Dan Reed,garciaadam@example.org,89471120269,"['Customer Support', 'Kubernetes', 'React', 'Finance', 'Cloud Computing', 'AI/ML', 'Tableau', 'Rocket Science']",B.Tech CSE,"['Hyderabad', 'Mumbai']",,General,True,Part-time,22
S00695,Kimberly Fletcher DDS,belindaburton_at_example.com,6962652215,"['Python', 'Sound Engineering', 'Tableau', 'C++', 'Figma']",B.Tech ME,['Hyderabad'],,General,False,Remote,16
S00696,Kenneth Alvarez,kirktyler@example.net,6641486904,"['Java', 'AI/ML', 'Robotics', 'SQL']",,,,OBC,True,Remote,4
S00697,Natalie Hobbs,eduardo31@example.org,7414175649,"['Communication', 'Excel']",B.Sc Maths,['Delhi'],"['Blockchain', 'Cloud Computing']",ST,False,Full-time,19
S00698,Austin Flores,bassashley@example.net,6173569780,"['Communication', 'C++']",,,,OBC,False,Full-time,23
S00699,Jacob Roberts,duane15@example.net,9961357080,"['React', 'IT Support', 'Public Policy', 'Python', 'Figma']",B.Sc Physics,['Mumbai'],['Finance'],EWS,True,Remote,57
S00700,Jose Warner,bryantsamuel@example.com,6022736738,"['MS Office', 'Web Development', 'SQL']",,,,EWS,True,Internship,32
S00701,Tammy Jacobs,vgreen@example.net,7717555506,"['Kubernetes', 'Java', 'Tableau']",MCA,"['Pune', 'Bangalore']","['AI/ML', 'Cloud Computing', 'IoT']",SC,False,Internship,60
S00702,Aym Miranda,leonard91@example.com,8389521717,"['React', 'AWS', 'Sound Engineering', 'Data Science', 'Public Policy', 'Animation']",MCA,,"['UI/UX', 'AI/ML', 'Finance']",OBC,False,Remote,48
S00703,Shelby Gutirerez,robert51@example.org,6597158346,"['Data Science', 'Web Development']",B.Tech CSE,['Jaipur'],,General,True,Full-time,9
S00704,Michael Craig1,olsennicole@example.com,778883318,"['Tableau', 'AWS', 'Animation', 'UI/UX', 'Blockchain', 'Robotics']",MCA,"['Delhi', 'Ahmedabad']",['AI/ML'],OBC,True,Part-time,1
S00705,Sara Leon,williamnavarro@example.org,7602682582,"['Web Development', 'C++']",,,,OBC,True,Internship,13
S00706,Jennifer Escobar?,stevecombs@example.com,654656373,"['IT Support', 'Python', 'SQL']",,"['Hyderabad', 'Pune']",,General,True,Part-time,59
S00707,Sarah Smith,mcgrathjuan@example.org,9061580706,"['Python', 'Java', 'Kubernetes', 'SQL']",,"['Chennai', 'Delhi']",,SC,False,Full-time,13
S00708,Marissa Benjamin,dthomas@example.net,92510966589,"['Animation', 'Java', 'Data Science', 'Cybersecurity']",B.Sc Physics,"['Delhi', 'Pune']",,ST,True,Remote,32
S00709,Elizabeth Freeman,zwebster@example.com,8287381051,"['Kubernetes', 'Python', 'Cloud Computing', 'Tableau']",B.Tech CSE,"['Mumbai', 'Delhi']","['IoT', 'AI/ML']",General,True,Full-time,59
S00710,Ronald Martinez,rayjose@example.net,9448176981,"['SQL', 'Python', 'C++']",B.Tech ME,['Chennai'],,General,False,Part-time,22
S00711,Adam Jones,gcarpenter@example.org,7403006499,"['IT Support', 'Finance', 'AWS', 'Customer Support']",B.Sc IT,"['Jaipur', 'Mumbai']","['Blockchain', 'Software']",General,True,Remote,5
S00712,Michael Wilson,nelsonthomas@example.net,8663646328,"['Data Science', 'IoT', 'Kubernetes']",B.Sc Maths,['Hyderabad'],,SC,False,Part-time,58
S00713,Amanda Delgado,stephaniedunn@example.org,8701652578,"['SQL', 'Web Development', 'AI/ML', 'Excel']",B.Tech ECE,"['Jaipur', 'Chennai']","['UI/UX', 'Cybersecurity']",OBC,True,Internship,17
S00714,Samuel Waller,vsnyder@example.net,7594386727,"['Sound Engineering', 'Figma', 'Java', 'React']",B.Tech ME,,"['UI/UX', 'IoT', 'Software']",ST,False,Remote,2
S00715,Larry Lewis,cyork@example.net,6417564646,"['Figma', 'Robotics', 'Animation', 'Python', 'Data Science', 'Finance']",B.Tech ECE,['Mumbai'],"['Software', 'Cybersecurity']",EWS,False,Part-time,51
S00716,Dr. Erin Clark,victoria15@example.com,6121660822,"['UI/UX', 'SQL', 'Python', 'IoT', 'Branding']",M.Tech CS,['Banglore'],,OBC,False,Full-time,38
S00717,Robert Potter,garciacynthia_at_example.net,9247694863,"['Web Development', 'Robotics', 'Python']",B.Tech ECE,,"['UI/UX', 'Cybersecurity']",SC,False,Remote,16
S00718,Thomas Gonzalez,jensenalexander@example.com,8648962528,"['Robotics', 'Blockchain', 'Customer Support', 'Branding', 'Sound Engineering', 'Java']",B.Tech IT,['Ahmedabad'],"['Data Science', 'Finance']",OBC,False,Remote,48
S00719,James Adams,jasmineriley@example.org,6958177832,"['Excel', 'AI/ML', 'Cloud Computing', 'Communication', 'C++']",,['Hyderabad'],,ST,False,Internship,49
S00720,Jacob Klein,jsmith_at_example.com,7794617676,"['Figma', 'Blockchain', 'C++', 'Cybersecurity', 'Cloud Computing', 'Java']",B.Sc Physics,"['Delhi', 'Chennai']",,OBC,False,Remote,20
S00721,Alexander Daniels,livingstonashley@example.com,9895521724,"['Animation', 'AI/ML', 'Java']",B.Sc Physics,['Delhi'],"['Data Science', 'Cloud Computing', 'Blockchain']",General,False,Full-time,8
S00722,Charles Barrera,brandon30@example.org,8707868030,"['Sound Engineering', 'Kubernetes', 'Finance', 'Robotics', 'IT Support']",B.Tech ME,['Kolkata'],,ST,True,Remote,39
S00723,Lisa Collins,awarren@example.org,9245533682,"['MS Office', 'Python']",,"['Ahmedabad', 'Bangalore']",['IoT'],OBC,False,Remote,52
S00724,Dawn Wilson,erinjames@example.org,7160712543,"['AI/ML', 'SQL']",,"['Delhi', 'Ahmedabad']","['Data Science', 'AI/ML']",SC,False,Remote,0
S00725,Jennifer Montgomery,monicawatson@example.net,9488663599,"['MS Office', 'Kubernetes', 'Python']",M.Tech CS,"['Delhi', 'Kolkata']","['Data Science', 'Finance', 'AI/ML']",SC,True,Full-time,45
S00726,oJhn Guerrero,ismith@example.com,8833512900,"['Finance', 'Customer Support', 'Kubernetes', 'C++', 'Basket Weaving']",Btech IT,"['Ahmedabad', 'Hyderabad']",['Software'],EWS,True,Part-time,3
S00727,Aaron Brown,matthewwalker@example.net,7121820800,"['Sound Engineering', 'UI/UX', 'Tableau', 'AI/ML']",M.Tech CS,"['Mumbai', 'Kolkata']",,General,True,Internship,36
S00728,Mark Lee,qcolon@example.org,8496668871,"['Finance', 'React', 'Animation', 'SQL', 'Sound Engineering', 'AWS']",M.Tech CS,['Bangalore'],,General,False,Full-time,17
S00729,Caroline Patrick,jrichmond@example.net,7081579956,"['C++', 'UI/UX', 'Cloud Computing', 'AI/ML', 'Python', 'Data Science', 'Kubernetes']",Btech ECE,['Kolkata'],,SC,False,Part-time,34
S00730,Amanda Wells ,astewart@example.net,9305684574,"['Kubernetes', 'Public Policy', 'Animation', 'Branding', 'Customer Support', 'SQL']",,,['Software'],EWS,True,Internship,18
S00731,Lisa Young,kristavillanueva@example.org,8449984859,"['Tableau', 'Cybersecurity', 'IT Support', 'Cloud Computing', 'Data Science', 'SQL', 'Python', 'Basket Weaving']",MCA,['Jaipur'],"['UI/UX', 'Blockchain']",SC,False,Remote,26
S00732,James Berry,williamsmichael@example.net,9220791947,"['Cloud Computing', 'Blockchain', 'Data Science', 'Customer Support', 'IT Support', 'Sound Engineering']",M.Tech CS,"['Delhi', 'Bangalore']",,EWS,False,Internship,36
S00733,Lauren Hayden,brianjordan@example.com,7715295221,"['IoT', 'AI/ML', 'SQL', 'Web Development', 'Java']",,['Jaipur'],,EWS,False,Internship,19
S00734,Charles Perry,josephsamantha@example.org,9575005102,"['Cloud Computing', 'Python']",B.Tech ME,['Bangalore'],['Data Science'],ST,True,Internship,14
S00735,Renee Smith,erikawarren@example.org,7786369100,"['React', 'Branding', 'AWS']",B.Sc Physics,['Hyderabad'],['IoT'],ST,True,Full-time,25
S00736,Miss Cathy Mitchell,ramseyheather@example.org,7336116877,"['MS Office', 'C++']",B.Sc Maths,['Ahmedabad'],['Data Science'],SC,False,Part-time,30
S00737,Ruth Fernandez1,jameshenry@example.com,720494122,"['Customer Support', 'Java', 'Finance', 'UI/UX', 'Animation']",B.Sc Maths,,"['Cloud Computing', 'UI/UX']",ST,False,Part-time,52
S00738,Cynthia Fleming,russellabigail@example.net,9792206942,"['Public Policy', 'C++', 'Cybersecurity', 'Game Development', 'Finance', 'Kubernetes', 'AWS']",M.Tech CS,"['Mumbai', 'Kolkata']",,OBC,False,Part-time,1
S00739,Matthew Brown,jessica10@example.org,9931248630,"['C++', 'Kubernetes', 'Excel']",B.Tech CSE,,"['Finance', 'Data Science']",OBC,True,Full-time,35
S00740,Mindy Beltran,wlowe@example.net,9789550500,"['Public Policy', 'Game Development', 'Java', 'Figma', 'Kubernetes', 'Tableau', 'Rocket Science']",B.Tech ECE,['Jaipur'],"['Blockchain', 'Finance', 'Data Science']",OBC,True,Full-time,48
S00741,Shannon Wood,stevenmathews@example.org,8385629915,"['Java', 'UI/UX', 'React', 'Kubernetes', 'Cloud Computing', 'Data Science']",B.Sc Maths,['Kolkata'],,General,False,Part-time,24
S00742,Joshua Obrien,wreyes@example.com,8694923374,"['Finance', 'Blockchain', 'Kubernetes', 'Cloud Computing', 'Java', 'Customer Support', 'Quantum Mechanics']",,['Kolkata'],['Cloud Computing'],General,True,Remote,20
S00743,Diane Benson,sbender@example.net,7968480684,"['Public Policy', 'Blockchain', 'Tableau', 'UI/UX', 'Game Development', 'Cybersecurity']",B.Tech ME,"['Mumbai', 'Ahmedabad']","['AI/ML', 'Cloud Computing', 'Finance']",General,False,Remote,37
S00744,Beth Jackson,mjones@example.org,6858441362,"['Data Science', 'AI/ML', 'C++', 'Excel']",B.Sc Physics,"['Pune', 'Bangalore']","['IoT', 'Data Science', 'Blockchain']",SC,True,Full-time,35
S00745,Lisa Smith,vickiemurray@example.org,9020636678,"['MS Office', 'Web Development']",B.Sc IT,"['Pune', 'Chennai']","['Cloud Computing', 'UI/UX', 'IoT']",SC,True,Internship,57
S00746,Ms. Lori Sanchez,penaelizabeth_at_example.com,9532918735,"['Data Science', 'Blockchain', 'Cloud Computing', 'Python', 'Java', 'AI/ML', 'Public Policy']",M.Tech CS,['Mumbai'],['Data Science'],General,True,Remote,25
S00747,John Moore,michelle25@example.org,8928119974,"['Tableau', 'Blockchain', 'Customer Support', 'C++', 'Sound Engineering']",MCA,,['Finance'],General,False,Remote,50
S00748,Davdi Sawyer,shannonsimmons@example.net,8749411261,"['MS Office', 'Cloud Computing', 'Kubernetes', 'SQL']",B.Tech ME,,"['Cybersecurity', 'Web Development', 'Finance']",SC,False,Remote,14
S00749,Jeffrey Weber,riverajulie@example.org,9704371953,"['C++', 'Excel', 'Cloud Computing', 'SQL']",B.Tech ME,,,OBC,False,Part-time,27
S00750,William Mack,josephvance@example.com,7216132089,"['Python', 'Data Science', 'IoT', 'Cybersecurity', 'Branding', 'React']",B.Sc Maths,['Bangalore'],"['IoT', 'Web Development']",OBC,True,Remote,4
S00751,Jennifer Lyons,rscott@example.net,9941859350,"['Data Science', 'UI/UX', 'Finance', 'AWS', 'Rocket Science']",,['Bangalore'],"['Finance', 'IoT']",General,False,Part-time,13
S00752,Jason Walls,david36@example.com,6433887783,"['Data Science', 'Java', 'SQL']",,,,SC,False,Remote,35
S00753,Sarah Jones,lisagreen@example.net,6474870638,"['Cloud Computing', 'SQL', 'Data Science', 'Communication', 'C++']",B.Tech CSE,,"['Data Science', 'Web Development']",OBC,False,Full-time,21
S00754,Jason Reynolds,vcarlson@example.com,6207508140,"['Tableau', 'IT Support', 'SQL', 'AI/ML']",M.Tech CS,['Chennai'],,OBC,True,Internship,27
S00755,Amanda Thomas,schmidtwilliam@example.net,6051500010,"['Customer Support', 'Cloud Computing', 'Kubernetes', 'Branding', 'Sound Engineering']",B.Tech CSE,['Delhi'],,EWS,False,Remote,36
S00756,Ricky Todd,adamwebb@example.com,935757639,"['Data Science', 'C++']",,,,SC,True,Part-time,53
S00757,Laura Salinas,schmittstacey@example.com,9763207767,"['Sound Engineering', 'UI/UX', 'Cloud Computing', 'Kubernetes', 'SQL', 'Rocket Science']",MCA,"['Bangalore', 'Kolkata']","['UI/UX', 'AI/ML']",OBC,False,Part-time,24
S00758,Elizabeth Hale,riddlemichael@example.org,87221885189,"['Data Science', 'MS Office', 'Robotics', 'Java']",,"['Kolkata', 'Jaipur']",,General,True,Internship,17
S00759,Mindy Carlson,amalone@example.com,6254575186,"['Cybersecurity', 'Customer Support', 'AWS', 'Tableau', 'Animation', 'React', 'Sound Engineering']",,"['Pune', 'Ahmedabad']",['Blockchain'],General,False,Remote,27
S00760,Christina Smith ,tmartin@example.net,9034493210,"['Communication', 'Robotics', 'C++']",B.Tech CSE,"['Chennai', 'Pune']",['Blockchain'],General,True,Full-time,8
S00761,Barry Richards,amartin@example.net,7654948068,"['Communication', 'Cloud Computing', 'C++']",B.Sc IT,['Kolkata'],"['UI/UX', 'Web Development']",General,True,Internship,16
S00762,Michele Lopez,alexandermichael@example.com,9008889761,"['Figma', 'UI/UX', 'IT Support', 'Tableau', 'Kubernetes', 'Sound Engineering', 'SQL']",B.Sc IT,"['Hyderabad', 'Ahmedabad']",['Finance'],OBC,False,Internship,2
S00763,Justin Perez,powerskathryn@example.net,8002362038,"['Data Science', 'Cloud Computing', 'Finance']",B.Tech ECE,['Pune'],['Web Development'],EWS,True,Full-time,45
S00764,Timothy Waller,hardyjaime@example.net,9455342953,"['Cybersecurity', 'Customer Support', 'UI/UX', 'Java']",B.Tech CSE,"['Hyderabad', 'Chennai']","['IoT', 'Cybersecurity']",EWS,True,Internship,36
S00765,Jonathan Morris,ubecker@example.org,7429396647,"['Data Science', 'C++', 'Finance', 'IoT', 'Tableau', 'Origami']",M.Tech CS,"['Jaipur', 'Mumbai']","['AI/ML', 'Web Development', 'Finance']",EWS,True,Full-time,37
S00766,Andrea Price,cmoran_at_example.net,8173471397,"['Kubernetes', 'UI/UX', 'Figma']",Btech CSE,['Pune'],,OBC,False,Full-time,59
S00767,Alexis Russell,stacey85@example.net,7589254397,"['AI/ML', 'AWS', 'UI/UX', 'Cybersecurity', 'Robotics', 'Blockchain', 'Kubernetes']",B.Sc Physics,['Ahmedabad'],['Data Science'],ST,True,Full-time,46
S00768,Brittany Hernandez,brich@example.net,7781645559,"['AI/ML', 'Robotics', 'Sound Engineering']",B.Tech IT,['Delhi'],"['Cloud Computing', 'Cybersecurity', 'AI/ML']",EWS,False,Full-time,33
S00769,Destiny Andersen,samuelwest@example.org,8502599657,"['Blockchain', 'React', 'Kubernetes', 'Tableau', 'Branding', 'Cloud Computing']",MCA,,,General,True,Remote,35
S00770,Mrs. Kristin Serrano,wellsarthur@example.net,8625306425,"['Cloud Computing', 'Tableau', 'Customer Support', 'Finance', 'Python', 'Animation', 'React']",B.Sc Physics,,,OBC,False,Remote,16
S00771,Devin Trevino,tina64@example.com,9244439363,"['Finance', 'Branding', 'Kubernetes', 'UI/UX', 'Figma', 'Data Science']",B.Sc Physics,"['Bangalore', 'Mumbai']",,General,True,Remote,29
S00772,Roger Wilson,nbarton@example.com,9851458956,"['Kubernetes', 'AWS', 'Animation', 'Robotics']",MCA,,"['Finance', 'Blockchain', 'AI/ML']",SC,True,Internship,19
S00773,Richard Rivera,morganelliott@example.com,9618955367,"['Cybersecurity', 'UI/UX', 'Public Policy', 'Customer Support', 'Figma', 'Sound Engineering']",M.Tech CS,"['Pune', 'Bangalore']",,EWS,True,Remote,28
S00774,George Reed,charles59@example.net,69562114389,"['Java', 'C++', 'Public Policy', 'AWS', 'Data Science', 'Branding', 'Finance']",B.Sc Maths,"['Chennai', 'Bangalore']",,ST,True,Internship,29
S00775,Daniel Moyer,thomas86@example.org,8657344038,"['Data Science', 'MS Office', 'AI/ML', 'Python']",B.Tech ME,"['Bangalore', 'Pune']","['AI/ML', 'IoT', 'Web Development']",SC,False,Remote,2
S00776,Linda Brwon,travis77@example.com,9764949531,"['Python', 'Cybersecurity', 'Robotics', 'Data Science', 'IoT', 'SQL']",,"['Mumbai', 'Bangalore']","['Software', 'UI/UX']",OBC,False,Full-time,33
S00777,Emily Johnson,deniseterry@example.org,9358677554,"['AWS', 'Sound Engineering', 'Customer Support', 'Robotics', 'IoT', 'Public Policy', 'Kubernetes']",,,,ST,True,Internship,60
S00778,Sydney Morris,renee69@example.net,7076910468,"['Animation', 'UI/UX', 'Public Policy']",,['Kolkata'],"['Software', 'Finance', 'Cloud Computing']",General,False,Remote,59
S00779,iSerra Ortiz,teresaallen@example.org,7788044299,"['Web Development', 'Python']",,['Chennai'],,SC,True,Internship,20
S00780,Brian Rodriguez,dwaters@example.com,8770403326,"['IT Support', 'Game Development', 'Tableau']",B.Tech ME,"['Chennai', 'Delhi']",['IoT'],ST,True,Part-time,26
S00781,Jennifer Smith,nicolewilliams@example.org,9961246457,"['IoT', 'Java']",,"['Mumbai', 'Delhi']","['Cybersecurity', 'Software']",General,False,Part-time,44
S00782,Micheal Fletcher,theresa83@example.net,7685809357,"['Figma', 'Animation', 'C++', 'IT Support', 'SQL', 'Origami']",B.Sc Maths,['Kolkata'],,SC,True,Remote,7
S00783,Kaitlyn Berg,paul38@example.org,9577414713,"['Customer Support', 'Branding', 'IoT', 'React', 'Data Science', 'Public Policy', 'Robotics']",B.Tech ME,['Bangalore'],"['Software', 'Cybersecurity']",ST,True,Part-time,37
S00784,James Malone,mcintoshjoseph@example.com,9205736094,"['Animation', 'IT Support', 'C++']",,['Delhi'],,ST,True,Remote,31
S00785,Mark Mueller,millerloretta@example.com,6168380101,"['Excel', 'Communication', 'Web Development', 'Python']",MCA,"['Mumbai', 'Chennai']",['Web Development'],General,True,Remote,10
S00786,Andrea Murphy,deannalopez@example.org,9083037605,"['C++', 'Python']",M.Tech CS,"['Kolkata', 'Delhi']","['Blockchain', 'Finance']",OBC,False,Full-time,53
S00787,Brandi Wiley,jackson03@example.org,6998000698,"['Communication', 'Cloud Computing']",M.Tech CS,"['Delhi', 'Hyderabad']","['UI/UX', 'Data Science', 'IoT']",OBC,True,Full-time,45
S00788,Jacqueline Duarte,alexanderjacobs_at_example.com,8655828590,"['Python', 'IoT', 'MS Office', 'SQL', 'Data Science']",,"['Jaipur', 'Kolkata']","['Data Science', 'Cybersecurity']",OBC,False,Remote,8
S00789,Brian Guerra,vincentmcgee@example.net,6729792967,"['Data Science', 'MS Office', 'Web Development', 'Java']",B.Sc Physics,"['Mumbai', 'Jaipur']",,OBC,False,Internship,60
S00790,Jonathan Martin,wwong@example.com,6311913258,"['Public Policy', 'Animation', 'C++']",B.Sc IT,,"['AI/ML', 'UI/UX', 'Data Science']",OBC,True,Full-time,1
S00791,Emily Castillo,collin67@example.com,8320910680,"['Data Science', 'IoT']",,,,SC,False,Full-time,20
S00792,William Newton,markprice@example.org,8062257541,"['AI/ML', 'Figma', 'Game Development', 'IoT', 'Public Policy', 'Kubernetes']",B.Tech ME,,,OBC,True,Remote,33
S00793,Rhonda Garrett,zrobinson@example.net,6534594278,"['Cloud Computing', 'Figma', 'Tableau']",M.Tech CS,['Jaipur'],['Data Science'],OBC,False,Remote,8
S00794,Erica Bennett,lori39@example.org,7054177359,"['Java', 'Python', 'Tableau', 'Finance', 'SQL', 'Cybersecurity', 'C++']",B.Tech ECE,['Bangalore'],"['UI/UX', 'Web Development', 'Finance']",ST,False,Part-time,30
S00795,Nicholas Welch,maria58@example.net,8001691460,"['C++', 'Java', 'Blockchain', 'Robotics', 'AWS', 'SQL', 'Figma']",MCA,"['Hyderabad', 'Mumbai']",['Cloud Computing'],General,True,Part-time,74
S00796,Tara Martin,gonzalezaaron@example.net,9496206463,"['AI/ML', 'Cloud Computing', 'Finance', 'Rocket Science']",,"['Pune', 'Jaipur']",,EWS,False,Full-time,50
S00797,Daniel Rodriguez,barkerjeremy@example.com,8554418663,"['Java', 'Sound Engineering', 'Tableau', 'AWS', 'Finance', 'IT Support', 'Branding', 'Basket Weaving']",B.Tech CSE,,,General,False,Remote,35
S00798,Adrienne Schmidt,ronald83@example.com,8531471109,"['C++', 'Branding', 'Python', 'IT Support', 'Blockchain', 'Tableau', 'Animation']",B.Tech ECE,['Bangalore'],,SC,True,Internship,42
S00799,Jennifer Smith,catherinebarker@example.org,9450977920,"['Excel', 'IoT', 'AI/ML', 'Cloud Computing', 'SQL']",B.Sc IT,['Pune'],,SC,False,Remote,41
S00800,Melanie Green,latkinson@example.com,9109629528,"['Customer Support', 'Kubernetes', 'Public Policy', 'Sound Engineering', 'IoT', 'Game Development', 'Tableau']",B.Sc Maths,"['Pune', 'Kolkata']",['AI/ML'],General,True,Internship,36
