Student_ID,Name,Email,Phone,Skills,Qualification,Location_Preferences,Sector_Interests,Social_Category,Past_Internship_Participation,Preferred_Job_Type,Experience
S00955,Chris Walker,qvasquez@example.net,9343679126,"['Cloud Computing', 'IoT', 'Python']",MCA,"['Delhi', 'Kolkata']",,SC,True,Internship,41
S00956,Brian Warner,jonathangomez@example.com,8734595594,"['Excel', 'Robotics', 'Web Development', 'C++']",B.Sc IT,,"['Data Science', 'Finance', 'Cloud Computing']",EWS,False,Internship,46
S00957,Cindy Hall,brandy85@example.com,7005178452,"['Web Development', 'SQL', 'MS Office']",B.Tech CSE,['Bangalore'],['Finance'],EWS,False,Remote,51
S00958,Nicholas Watts,brockdavid@example.org,8971072262,"['Java', 'Communication', 'C++', 'Data Science']",B.Sc Physics,['Ahmedabad'],"['Data Science', 'Cloud Computing']",OBC,True,Full-time,16
S00959,April Rivera,michelepeters@example.net,9118450220,"['C++', 'SQL', 'MS Office']",B.Sc Physics,['Mumbai'],['Blockchain'],EWS,True,Internship,29
S00960,Karen Douglas,phillipscott@example.org,6944915763,"['Excel', 'Communication', 'Python', 'MS Office']",B.Sc IT,,['AI/ML'],OBC,False,Remote,47
S00961,Albert Olsen,christina51@example.com,8217124232,"['Cloud Computing', 'C++', 'Python']",,,,General,True,Remote,47
S00962,Amy Kelly,lewisjared@example.org,7406665264,"['Robotics', 'Kubernetes', 'MS Office']",MCA,,['Web Development'],OBC,True,Full-time,5
S00963,Patty Murray,cameron56@example.org,60375923299,"['Excel', 'Kubernetes', 'Web Development']",B.Sc Maths,,"['UI/UX', 'Cybersecurity', 'Finance']",General,False,Full-time,21
S00964,Alexandria Davis,rwilson@example.net,6721344119,"['C++', 'IoT', 'MS Office']",,"['Mumbai', 'Delhi']",,ST,False,Internship,13
S00965,Darren Oneal,potteredward@example.net,9759326006,"['Web Development', 'SQL']",B.Tech IT,['Hyderabad'],,General,False,Remote,18
S00966,Diamond Pierce,joseph44@example.net,8241602313,"['Java', 'Communication', 'Python']",,"['Mumbai', 'Chennai']","['UI/UX', 'IoT', 'Software']",OBC,False,Remote,34
S00967,Nicole Vaughn,kenneth34@example.net,8709507299,"['Java', 'Python', 'SQL', 'Data Science']",M.Tech CS,['Bangalore'],,ST,False,Remote,27
S00968,Michelle Butler!,matthewevans@example.com,6352462709,"['Excel', 'AI/ML', 'Python', 'IoT']",B.Tech ECE,"['Delhi', 'Banglore']","['UI/UX', 'Blockchain', 'Finance']",SC,True,Remote,26
S00969,Jason Evans,anthonyschneider@example.org,8010473647,"['Kubernetes', 'C++', 'Python', 'MS Office']",B.Sc Maths,,,OBC,False,Internship,17
S00970,Elizabeth Henderson,jessica15@example.org,9795345106,"['C++', 'IoT', 'MS Office']",B.Tech IT,['Ahmedabad'],,OBC,False,Remote,48
S00971,John Thompson,nguyenstephanie@example.net,8949438892,"['Excel', 'Robotics', 'Web Development', 'MS Office']",M.Tech CS,['Delhi'],"['IoT', 'Software']",OBC,False,Internship,5
S00972,Steven Ho,kylenovak@example.org,8870157955,"['Kubernetes', 'Cloud Computing', 'SQL']",,"['Kolkata', 'Pune']",,General,True,Internship,37
S00973,Jason Armstrong,kclay@example.com,7886673408,"['Java', 'Robotics', 'Web Development', 'MS Office']",B.Sc IT,"['Bangalore', 'Ahmedabad']","['IoT', 'Blockchain']",EWS,False,Full-time,86
S00974,Jason Lopez,sara61@example.org,649738825,"['Excel', 'Java', 'Data Science', 'MS Office', 'Communication']",,"['Hyderabad', 'Ahmedabad']",,SC,False,Remote,60
S00975,Eugene Carter,richardbrandt@example.com,6313380415,"['Java', 'Robotics', 'Python', 'Web Development', 'C++']",B.Sc Physics,"['Chennai', 'Pune']",['Web Development'],ST,True,Internship,4
S00976,Lori Wilcox,bowenpatrick@example.net,6239901105,"['Communication', 'SQL', 'Data Science']",B.Sc IT,"['Mumbai', 'Jaipur']",,SC,True,Remote,14
S00977,Eddie Miller,paigeking@example.net,9474763624,"['Kubernetes', 'Web Development', 'C++', 'Data Science']",MCA,['Jaipur'],['IoT'],ST,True,Full-time,50
S00978,Tammy Cox,justin24@example.org,8831377462,"['C++', 'Web Development', 'AI/ML', 'SQL']",Btech ECE,"['Mumbai', 'Chennai']",,ST,False,Part-time,42
S00979,Ryan Jones,justin11@example.net,7731615736,"['Java', 'Communication', 'Data Science', 'Web Development', 'IoT']",,['Chennai'],"['AI/ML', 'Finance']",General,True,Remote,21
S00980,Angel Dean,adam21@example.com,8936174389,"['Excel', 'Robotics', 'Python', 'MS Office', 'Cloud Computing']",MCA,['Chennai'],"['Software', 'Data Science', 'Finance']",ST,True,Internship,13
S00981,Matthew Lozano,alexandra23@example.net,8455569257,"['Web Development', 'SQL', 'Data Science']",,"['Bangalore', 'Chennai']","['AI/ML', 'IoT']",EWS,True,Internship,9
S00982,Bryan Anthony,chaveztammy@example.net,7552705553,"['Communication', 'Python', 'SQL', 'MS Office', 'Web Development']",,"['Kolkata', 'Mumbai']","['UI/UX', 'IoT']",OBC,True,Internship,49
S00983,Cheyenne Richardson,nsimpson@example.com,6631042794,"['Java', 'Communication', 'C++', 'SQL']",B.Sc Maths,"['Pune', 'Jaipur']",,SC,True,Internship,56
S00984,Lynn Wolfe,longmichael@example.net,6127141145,"['Kubernetes', 'Communication', 'Python', 'Data Science']",B.Tech ECE,['Kolkata'],,OBC,True,Remote,2
S00985,Katie Gonzales?,cantrellalejandro@example.net,7399092276,"['Robotics', 'Web Development', 'Python']",B.Tech CSE,"['Ahmedabad', 'Chennai']",,ST,False,Remote,17
S00986,Brandy Jones,hinesbenjamin@example.com,7598053486,"['Kubernetes', 'C++', 'Python', 'Data Science']",B.Tech CSE,,"['Cloud Computing', 'Data Science', 'Web Development']",General,True,Remote,35
S00987,Michael Wilson,liusteven@example.net,8406833722,"['Excel', 'Java', 'Kubernetes', 'Python', 'Cloud Computing']",MCA,"['Chennai', 'Kolkata']",,OBC,False,Remote,40
S00988,Dean Thompson,lfrench@example.net,8282964458,"['Java', 'Robotics', 'MS Office', 'Data Science']",Btech CSE,['Bangalore'],,OBC,True,Internship,10
S00989,Michael Ortega,mary24@example.com,8226348994,"['Kubernetes', 'Communication', 'AI/ML', 'Data Science']",,"['Ahmedabad', 'Kolkata']",['Software'],General,True,Part-time,24
S00990,Thomas Clark,gtorres@example.com,7520779177,"['Web Development', 'Communication', 'IoT']",,"['Bangalore', 'Kolkata']",,General,True,Internship,47
S00991,Dr. Brian Howard,vsantos@example.net,6286190400,"['Java', 'Communication', 'SQL', 'Data Science']",B.Sc Maths,"['Bangalore', 'Ahmedabad']","['Data Science', 'Web Development', 'IoT']",General,False,Internship,30
S00992,Christina Hickman,pclark@example.net,6890760876,"['Robotics', 'Communication', 'Data Science']",MCA,"['Delhi', 'Hyderabad']","['Cybersecurity', 'AI/ML', 'Finance']",EWS,False,Part-time,24
S00993,Carlos Soto,wmiller@example.org,9870966453,"['C++', 'MS Office']",B.Tech IT,"['Delhi', 'Bangalore']","['Data Science', 'Cybersecurity']",EWS,False,Internship,27
S00994,Chelsea Whitaker,jacqueline74@example.net,6857163750,"['Java', 'Cloud Computing', 'SQL']",M.Tech CS,['Mumbai'],"['IoT', 'Web Development', 'Cybersecurity']",ST,True,Internship,16
S00995,Paula Woods,andersonnicole@example.org,9929594613,"['Excel', 'Communication', 'SQL', 'Data Science', 'Cloud Computing']",B.Sc Physics,['Pune'],"['Finance', 'Cloud Computing']",ST,False,Remote,23
S00996,Paul Mcclain,laurenmarshall@example.org,9262130728,"['Web Development', 'Robotics', 'Communication', 'SQL']",B.Sc Maths,"['Jaipur', 'Kolkata']",,ST,False,Internship,54
S00997,Marcus Delgado,jason78@example.net,96507833779,"['Communication', 'Python']",,['Hyderabad'],,General,False,Remote,24
S00998,Christopher Williams,kmccarthy@example.com,7235903554,"['Communication', 'Python', 'MS Office']",B.Sc Maths,"['Pune', 'Chennai']",['Finance'],General,True,Part-time,16
S00999,Danny Becker,qbautista@example.org,9088541318,"['Web Development', 'Python', 'MS Office', 'Communication']",B.Sc Physics,['Ahmedabad'],"['AI/ML', 'Cybersecurity']",OBC,False,Internship,57
S01000,Stephen Young,carterlisa@example.org,9707735249,"['Excel', 'Robotics', 'Communication', 'Python']",B.Tech IT,['Ahmedabad'],,EWS,False,Remote,30
S01001,Jeffrey Marshall,maciasmadeline@example.net,7519492428,"['Excel', 'Python', 'MS Office']",M.Tech CS,"['Kolkata', 'Hyderabad']","['Finance', 'AI/ML', 'Cybersecurity']",SC,False,Internship,31
S01002,Anne Ramos MD,xwalker@example.org,7189104290,"['Excel', 'AI/ML', 'C++']",B.Tech CSE,"['Pune', 'Chennai']","['AI/ML', 'Finance']",EWS,False,Part-time,52
S01003,Travis Harrison1,karen04_at_example.org,7214628860,"['Robotics', 'Communication', 'Python']",B.Tech IT,"['Mumbai', 'Kolkata']",,ST,True,Part-time,22
S01004,Dr. Brenda Forbes,lmeyer@example.org,6325519346,"['Kubernetes', 'Communication', 'C++', 'Data Science']",B.Tech ECE,['Ahmedabad'],,OBC,True,Internship,30
S01005,Christopher Rollins,amy41@example.org,92878741489,"['Excel', 'Kubernetes', 'IoT']",Btech ME,"['Delhi', 'Bangalore']",,SC,True,Internship,33
S01006,Benjamin Franklin,usandoval@example.net,9072013726,"['Java', 'Communication', 'AI/ML', 'Python']",B.Tech ME,,,EWS,False,Internship,29
S01007,Luke Gardner,paulwilliams@example.net,9565091996,"['Java', 'Python', 'MS Office', 'Data Science']",,['Jaipur'],"['Software', 'Blockchain', 'UI/UX']",EWS,True,Remote,19
S01008,Jeffrey Huerta,joshuafisher@example.com,6807368167,"['Web Development', 'AI/ML', 'Python', 'Data Science']",B.Sc Physics,"['Pune', 'Kolkata']","['Cybersecurity', 'IoT']",General,False,Internship,20
S01009,Sergio Hooper,amysalinas@example.org,9034825566,"['Communication', 'AI/ML', 'MS Office', 'Data Science']",B.Sc Physics,['Delhi'],"['Cybersecurity', 'Finance', 'UI/UX']",OBC,True,Internship,59
S01010,Connie Chapman,sally56@example.com,9399927340,"['Robotics', 'Communication', 'AI/ML', 'Kubernetes']",Btech IT,"['Chennai', 'Pune']","['Blockchain', 'Cloud Computing', 'Data Science']",ST,True,Internship,27
S01011,Margaret Carter,armstrongtaylor@example.com,9179808410,"['Excel', 'Kubernetes', 'Cloud Computing', 'C++']",B.Tech ECE,"['Chennai', 'Jaipur']","['Web Development', 'Blockchain']",SC,False,Part-time,16
S01012,Mr. Richard Ortega,nryan@example.com,9559290757,"['Excel', 'Cloud Computing', 'Web Development', 'AI/ML']",B.Sc IT,"['Hyderabad', 'Ahmedabad']","['IoT', 'Finance']",OBC,False,Internship,32
S01013,Timothy Flores,droberson@example.com,7317311885,"['Python', 'Data Science', 'Web Development', 'Communication', 'C++']",MCA,,,SC,True,Part-time,30
S01014,Marcus Chen,heidi83@example.net,7816154894,"['Kubernetes', 'Cloud Computing', 'C++', 'Web Development']",MCA,"['Bangalore', 'Pune']",,SC,True,Remote,51
S01015,Stephanie White,jessicascott@example.org,6981772346,"['Java', 'Communication', 'SQL', 'MS Office', 'Web Development']",B.Tech CSE,"['Mumbai', 'Hyderabad']",['UI/UX'],SC,True,Internship,35
S01016,Theresa Smith,allenmary@example.org,7070136109,"['Communication', 'Python', 'Data Science']",M.Tech CS,"['Chennai', 'Bangalore']","['Web Development', 'Cloud Computing']",EWS,True,Internship,14
S01017,Stephanie Anderson!,ashley05@example.org,6866337426,"['IoT', 'Python', 'SQL']",MCA,['Bangalore'],"['Cloud Computing', 'IoT', 'Finance']",General,True,Internship,41
S01018,Sandra Lewis,johnmurphy@example.net,8017215668,"['Excel', 'Kubernetes', 'Python']",B.Tech ME,,"['AI/ML', 'Data Science']",OBC,False,Remote,18
S01019,Eric Sanders,andersencharles@example.com,8119225046,"['Kubernetes', 'C++', 'SQL', 'Data Science']",B.Sc Maths,['Jaipur'],['UI/UX'],General,False,Remote,26
S01020,Nicole Pratt,ayaladestiny@example.org,9298035715,"['Robotics', 'Communication', 'Python']",,['Jaipur'],"['Cybersecurity', 'Cloud Computing', 'Web Development']",General,True,Internship,6
S01021,Kristen Solis,kylesmith@example.org,6054263034,"['Communication', 'C++', 'Python', 'MS Office']",B.Tech ME,['Ahmedabad'],,General,False,Part-time,48
S01022,Stephanie Mcmahon,robertapatel@example.net,6065661665,"['Kubernetes', 'AI/ML', 'MS Office', 'Web Development', 'C++']",B.Sc Physics,"['Delhi', 'Bangalore']",['AI/ML'],General,True,Internship,45
S01023,Brittany Horn,david82@example.net,6523524366,"['Excel', 'Web Development', 'C++']",B.Sc Physics,,"['UI/UX', 'Cloud Computing']",OBC,True,Internship,40
S01024,Michael Sanchez,lhill@example.org,7069596142,"['Robotics', 'AI/ML', 'Data Science', 'Communication', 'IoT']",MCA,['Delhi'],,EWS,False,Remote,74
S01025,Patricia Herrera,jcurtis@example.net,8642152874,"['Web Development', 'C++']",B.Tech ME,"['Mumbai', 'Pune']",,EWS,False,Full-time,48
S01026,lBake Conner,nelsonsara@example.org,6396074340,"['SQL', 'MS Office']",B.Sc Maths,"['Delhi', 'Chennai']","['AI/ML', 'Data Science']",SC,True,Internship,21
S01027,Amanda Ortiz,tommymartin@example.net,8694582482,"['Web Development', 'IoT', 'SQL']",B.Sc Physics,"['Bangalore', 'Ahmedabad']","['Cybersecurity', 'AI/ML']",General,False,Remote,26
S01028,Kevin Garner,erica90@example.com,6032184841,"['Excel', 'Cloud Computing', 'Java']",,"['Delhi', 'Pune']","['Web Development', 'AI/ML']",OBC,False,Remote,34
S01029,Christopher Cox,reedjonathan@example.org,6574047006,"['Excel', 'Python', 'SQL', 'MS Office', 'Web Development']",M.Tech CS,,,SC,True,Internship,88
S01030,Mariah Cantrell,patricia78@example.com,6251758935,"['Web Development', 'IoT', 'Python']",B.Sc Maths,['Delhi'],['UI/UX'],OBC,False,Full-time,12
S01031,Donna Pineda,jennifermckenzie@example.com,6511183204,"['Python', 'SQL', 'Data Science']",B.Sc Maths,['Mumbai'],"['IoT', 'UI/UX', 'AI/ML']",EWS,False,Remote,33
S01032,Melissa Jimenez,tholmes@example.com,9074649683,"['Robotics', 'Kubernetes', 'Python', 'SQL']",M.Tech CS,"['Mumbai', 'Kolkata']",,ST,True,Remote,30
S01033,Jack Hopkins,williamrichardson@example.org,6513123515,"['Java', 'Web Development', 'C++', 'Data Science']",M.Tech CS,,"['Software', 'Finance', 'AI/ML']",SC,True,Internship,60
S01034,Michael Pierce,gallagherronald@example.net,7183801703,"['Excel', 'Kubernetes', 'AI/ML', 'Python']",B.Tech IT,"['Ahmedabad', 'Kolkata']","['IoT', 'Cloud Computing', 'UI/UX']",General,False,Internship,2
S01035,Jennifer Fuller,johnanderson@example.org,9202183264,"['Kubernetes', 'Python', 'SQL', 'MS Office', 'IoT']",MCA,"['Jaipur', 'Bangalore']",,General,True,Internship,26
S01036,Donald Turner,coxsteven@example.com,8192792707,"['Java', 'C++', 'Data Science']",MCA,"['Banglore', 'Jaipur']","['Data Science', 'Blockchain', 'Software']",General,False,Internship,30
S01037,Laura Dillon,ljohnson@example.net,6045406902,"['Web Development', 'Communication', 'MS Office']",B.Tech CSE,['Mumbai'],"['Blockchain', 'AI/ML']",SC,False,Internship,44
S01038,Renee Ortega,kelly24@example.net,8145545238,"['Java', 'Robotics', 'Communication', 'Web Development']",Btech IT,"['Kolkata', 'Hyderabad']",,ST,False,Internship,12
S01039,William Ferrell,crystal09@example.com,9406649781,"['Excel', 'Communication', 'Python', 'SQL']",MCA,['Jaipur'],,General,False,Remote,1
S01040,Felicia Duran,ygomez@example.net,9210316848,"['Excel', 'Data Science', 'MS Office', 'Communication', 'IoT']",,,,EWS,False,Remote,9
S01041,Edward Garrett,katie98@example.net,9573524480,"['Kubernetes', 'MS Office']",B.Tech CSE,"['Mumbai', 'Kolkata']","['Cybersecurity', 'Data Science', 'AI/ML']",EWS,False,Internship,29
S01042,Kenneth Franklin DVM,micheal08@example.com,9289615005,"['Java', 'Communication', 'Python']",B.Tech ME,,,General,True,Part-time,14
S01043,Bradley Turner,johnmorrison@example.net,9583186284,"['Communication', 'Python', 'SQL']",B.Sc Maths,['Pune'],,General,True,Full-time,57
S01044,Gabriel Rivera,rashley@example.net,9531888741,"['Kubernetes', 'Python', 'Data Science', 'MS Office', 'C++']",B.Sc Maths,['Jaipur'],"['AI/ML', 'Finance']",SC,False,Remote,52
S01045,Angela Terrell,amccarthy@example.net,7281742907,"['Excel', 'AI/ML', 'SQL']",M.Tech CS,"['Pune', 'Hyderabad']","['Blockchain', 'IoT']",EWS,False,Internship,34
S01046,Matthew Walker,amanda82@example.net,8962139330,"['Cloud Computing', 'Communication', 'Data Science']",,,"['Blockchain', 'Software', 'UI/UX']",General,False,Part-time,10
S01047,Jacob Robbins PhD,arthurtrujillo@example.net,6608871522,"['Kubernetes', 'C++', 'Data Science']",M.Tech CS,['Jaipur'],"['Web Development', 'Data Science', 'Finance']",OBC,True,Internship,42
S01048,Mike Gonzalez,andrewlindsey_at_example.org,8516696583,"['Robotics', 'Web Development', 'Data Science']",B.Tech IT,,"['Data Science', 'Cybersecurity']",ST,True,Internship,16
S01049,GregoryS mith,alexander63@example.org,7511470063,"['Java', 'Data Science', 'Web Development', 'MS Office', 'Cloud Computing']",B.Tech ME,,['Blockchain'],ST,False,Internship,8
S01050,Isbaella Porter,oneillshelby@example.org,9865315688,"['Excel', 'Robotics', 'Web Development', 'C++']",M.Tech CS,"['Mumbai', 'Bangalore']",,ST,False,Internship,55
S01051,Samantha Odonnell,sara58@example.org,7495236807,"['AI/ML', 'C++', 'IoT']",B.Sc Physics,,,General,True,Internship,114
S01052,Kristen Smith,castillodonald@example.org,7286791612,"['Excel', 'Communication', 'SQL']",B.Sc Physics,['Pune'],,SC,False,Part-time,29
S01053,Mrs. Angela Mann MD,elizabeth63@example.net,7484160401,"['Excel', 'Cloud Computing', 'C++', 'SQL']",B.Tech CSE,['Jaipur'],,OBC,True,Remote,12
S01054,Brenda Norris,whitney10@example.org,7095543483,"['Excel', 'Cloud Computing', 'Communication', 'Python']",B.Tech ME,['Jaipur'],"['Finance', 'Cybersecurity']",SC,False,Internship,10
S01055,Melissa Mcdaniel,griffithaaron@example.com,8508749206,"['Java', 'Web Development', 'Python', 'Data Science']",,['Hyderabad'],,OBC,False,Remote,60
S01056,Kevi nParker,jimgriffin@example.com,7767933999,"['Java', 'Cloud Computing', 'Python']",B.Tech CSE,"['Mumbai', 'Ahmedabad']",,ST,True,Remote,47
S01057,Benjamin Orozco,crandall@example.com,7234243710,"['Java', 'AI/ML', 'Python', 'Data Science']",B.Sc Maths,['Delhi'],['Blockchain'],General,False,Part-time,19
S01058,David Ward,andrewsleonard@example.org,8357114616,"['Excel', 'Cloud Computing', 'IoT']",B.Sc Physics,"['Hyderabad', 'Mumbai']","['Blockchain', 'Cloud Computing']",General,True,Internship,5
S01059,Barbara Sanders,shannon24@example.org,7189701115,"['Excel', 'Robotics', 'C++', 'MS Office', 'IoT']",MCA,['Hyderabad'],"['IoT', 'Cybersecurity', 'Cloud Computing']",General,False,Remote,34
S01060,Keith Williams,benderchristina@example.com,7443825257,"['Excel', 'Kubernetes', 'Cloud Computing']",MCA,['Delhi'],,ST,True,Internship,55
S01061,Dr. Angela Mcgee,joseph70@example.org,9592913735,"['Java', 'Robotics', 'SQL', 'Cloud Computing', 'IoT']",,,,SC,False,Internship,43
S01062,Rachel Tucker,nbryan@example.net,8229490915,"['Communication', 'Python', 'SQL']",B.Tech ME,"['Pune', 'Chennai']",['Blockchain'],OBC,True,Internship,24
S01063,Beth Mckee,williamsmith@example.com,9192004589,"['Excel', 'Web Development', 'Java', 'SQL']",B.Sc IT,['Mumbai'],"['Finance', 'Data Science']",SC,False,Internship,14
S01064,Robin Cobb,henrysmith@example.com,8920431182,"['Java', 'Communication', 'C++', 'Python']",B.Tech ECE,"['Mumbai', 'Jaipur']","['Cloud Computing', 'Finance', 'Software']",EWS,True,Part-time,11
S01065,Daniel Coffey,john06@example.net,6089797090,"['Web Development', 'Communication']",B.Tech IT,,,SC,True,Part-time,49
S01066,Brett Martinez,hilljasmine_at_example.org,6580978126,"['Excel', 'Communication', 'MS Office', 'Data Science']",MCA,,['Blockchain'],ST,False,Internship,31
S01067,Aljeandra Davis,simmonsamanda@example.com,8699660867,"['C++', 'Python', 'SQL']",B.Tech ECE,['Bangalore'],['Finance'],EWS,False,Internship,56
S01068,Dr. Miranda Miller MD,chelseawood@example.net,767299523,"['Kubernetes', 'Robotics', 'MS Office']",,['Bangalore'],"['IoT', 'Blockchain']",ST,False,Internship,38
S01069,David Ellis,turnerkylie@example.org,71254473369,"['Excel', 'Python', 'SQL', 'MS Office', 'Communication']",B.Sc IT,['Chennai'],['Blockchain'],General,True,Internship,2
S01070,Joshua Robertson,jaguilar_at_example.org,6177675167,"['Java', 'Excel', 'SQL', 'MS Office']",MCA,,"['Data Science', 'Web Development', 'Cloud Computing']",General,False,Remote,54
S01071,John Davis,danapacheco@example.com,7392032463,"['Java', 'Communication', 'C++', 'MS Office']",,,,EWS,True,Internship,3
S01072,Megan Pena,bauerkatrina@example.org,8866641551,"['Excel', 'MS Office', 'Data Science']",B.Sc Maths,['Delhi'],"['Cybersecurity', 'Web Development', 'Blockchain']",SC,True,Part-time,48
S01073,Julia Brock,manuel54@example.org,8275558442,"['Robotics', 'Cloud Computing', 'Kubernetes', 'SQL']",,,,SC,False,Internship,46
S01074,Stephen Meyer,fraziermary@example.com,94147414269,"['Communication', 'MS Office', 'Data Science']",B.Sc Maths,"['Bangalore', 'Kolkata']","['Blockchain', 'Web Development']",OBC,False,Full-time,26
S01075,Amanda Ray,millerstephen@example.org,7278197040,"['Web Development', 'Python', 'SQL']",B.Sc Maths,['Ahmedabad'],['Blockchain'],General,False,Remote,22
S01076,Charles Davis,timothy56@example.org,9665659830,"['Cloud Computing', 'MS Office', 'Data Science']",,,,OBC,True,Part-time,36
S01077,Trevor Washington1,george95@example.net,9767646879,"['Web Development', 'Python']",Btech ME,['Chennai'],,OBC,False,Internship,59
S01078,Jason Waller!,williamsjennifer@example.net,9688909164,"['Kubernetes', 'Robotics', 'AI/ML', 'Python', 'Web Development']",Btech CSE,"['Chennai', 'Kolkata']","['IoT', 'UI/UX']",OBC,True,Internship,43
S01079,Shannon Singh,trasmussen@example.com,7030581249,"['Java', 'Cloud Computing']",,"['Ahmedabad', 'Hyderabad']",,OBC,True,Internship,36
S01080,Dawn Ellis,nmcgee@example.org,737382715,"['Web Development', 'C++']",MCA,,,OBC,False,Part-time,19
S01081,Elizabeth Adkins,sholloway@example.com,6662842320,"['Communication', 'SQL', 'Data Science']",B.Sc IT,,['UI/UX'],General,False,Part-time,35
S01082,Michael Hunt,royfitzgerald@example.org,8541672726,"['C++', 'MS Office', 'Data Science']",B.Tech CSE,['Delhi'],,General,True,Internship,17
S01083,Dominique Barber,ocarter@example.net,6694470932,"['Java', 'Communication', 'MS Office']",B.Sc IT,['Kolkata'],"['Cybersecurity', 'IoT']",General,False,Internship,16
S01084,Kyle Castro,lisa15@example.net,6480728236,"['Kubernetes', 'Communication', 'IoT']",B.Sc Maths,['Hyderabad'],,SC,False,Part-time,59
S01085,Jeffrey Jones,kimberly94@example.com,6598084743,"['Excel', 'IoT']",,['Mumbai'],,OBC,False,Remote,10
S01086,Erin Blackwell,volson@example.net,7683391830,"['AI/ML', 'C++', 'MS Office']",B.Sc IT,"['Pune', 'Kolkata']","['UI/UX', 'IoT']",EWS,True,Remote,9
S01087,Megan Smith,megan02@example.com,9826843735,"['Communication', 'AI/ML', 'Data Science']",B.Tech ECE,"['Bangalore', 'Hyderabad']",['Software'],OBC,False,Internship,48
S01088,Jennifer Cole,hlewis@example.net,9399402919,"['Java', 'Web Development', 'Cloud Computing']",MCA,['Bangalore'],"['Cybersecurity', 'AI/ML', 'Finance']",ST,False,Full-time,11
S01089,Julie Walsh ,clester@example.org,7715028538,"['Java', 'Communication', 'Python']",,['Bangalore'],"['Cloud Computing', 'Web Development', 'AI/ML']",SC,False,Internship,54
S01090,Elizabeth Hampton,devinkline@example.org,9370936680,"['Robotics', 'SQL', 'Data Science']",,"['Banglore', 'Kolkata']","['Cybersecurity', 'IoT']",EWS,True,Full-time,59
S01091,Katherine Bates,taylorlindsey@example.org,9976130014,"['Java', 'AI/ML', 'SQL', 'Data Science']",,,,General,False,Internship,20
S01092,Kevin Bennett,bettyjohnson@example.com,7615872770,"['Excel', 'Python', 'SQL', 'Data Science', 'Web Development']",B.Tech CSE,['Jaipur'],['UI/UX'],SC,True,Part-time,22
S01093,Danielle Stone,josephwilliams@example.org,6417594032,"['AI/ML', 'Data Science']",B.Tech IT,"['Pune', 'Hyderabad']","['UI/UX', 'AI/ML']",General,False,Internship,55
S01094,Beverly Haney,thomasramirez@example.com,88494467909,"['Robotics', 'Communication', 'Python', 'SQL']",,['Chennai'],,General,False,Internship,40
S01095,Gregory Luna,tiffany19@example.com,7568704905,"['Web Development', 'C++', 'IoT']",B.Tech CSE,['Pune'],['Data Science'],OBC,False,Internship,35
S01096,Christian Coffey,gilbertmelissa@example.net,9057913047,"['Kubernetes', 'Communication', 'Python', 'SQL', 'Web Development']",,,,OBC,True,Internship,40
S01097,Lindsay Wise,bradley86@example.org,8289086869,"['Web Development', 'IoT', 'Communication']",B.Tech ME,"['Pune', 'Ahmedabad']",,ST,True,Remote,31
S01098,Elijah Hartman?,robert43@example.com,71319509929,"['Java', 'Excel', 'AI/ML', 'Data Science', 'Web Development']",B.Tech ECE,['Hyderabad'],"['IoT', 'Blockchain']",EWS,False,Internship,39
S01099,Tsaha Mccoy,amywhite@example.com,8961897044,"['Kubernetes', 'Communication', 'Python', 'MS Office']",B.Sc Maths,"['Jaipur', 'Pune']","['UI/UX', 'Finance', 'Cloud Computing']",General,True,Remote,56
S01100,Angelica Baxter,karen67@example.org,7038726983,"['Excel', 'Kubernetes', 'Cloud Computing', 'Data Science']",,,,EWS,True,Part-time,34
S01101,Charles Fernandez,nharper@example.org,7535761759,"['Web Development', 'AI/ML', 'MS Office', 'Communication']",B.Tech ECE,,"['Cybersecurity', 'Data Science']",ST,True,Full-time,58
S01102,James Wood,kpowers@example.net,9582501456,"['Java', 'Robotics', 'MS Office']",B.Tech IT,"['Mumbai', 'Ahmedabad']",,SC,True,Internship,50
S01103,Heidi Carter,castilloleslie@example.com,7006062632,"['Cloud Computing', 'C++']",B.Tech ECE,"['Jaipur', 'Mumbai']",,OBC,True,Internship,8
S01104,Theresa Frost,jonesfelicia@example.com,9960487545,"['Kubernetes', 'Cloud Computing', 'MS Office']",,,"['AI/ML', 'Software', 'UI/UX']",EWS,False,Remote,37
S01105,Kari Smith,lynnhanna@example.org,7522596680,"['IoT', 'SQL', 'Data Science']",M.Tech CS,['Delhi'],"['Web Development', 'AI/ML']",SC,True,Internship,2
S01106,Jessica Rose,elizabethsolis@example.org,8931253957,"['Kubernetes', 'Web Development', 'SQL']",B.Sc IT,"['Bangalore', 'Mumbai']","['Blockchain', 'Data Science']",General,False,Part-time,54
S01107,Raymond Jenkins ,christopheranderson@example.com,6744461170,"['Java', 'Web Development', 'Excel', 'Data Science']",B.Sc Physics,['Bangalore'],,ST,True,Internship,38
S01108,Dana White?,annetteward@example.net,97436102229,"['Excel', 'Communication', 'Data Science']",MCA,['Ahmedabad'],['Software'],SC,False,Remote,35
S01109,Brian Simon,adamhernandez@example.org,9796495028,"['MS Office', 'Communication', 'Python', 'SQL']",B.Tech ECE,"['Mumbai', 'Pune']","['AI/ML', 'Web Development', 'Software']",OBC,True,Part-time,21
S01110,Troy Salazar,dennisjordan@example.org,7787968649,"['Robotics', 'Web Development']",,,['UI/UX'],EWS,False,Full-time,40
